Unnamed: 0,Unnamed: 1,503_168_M,2.19,Unnamed: 4,Unnamed: 5,Unnamed: 6,1.33,Unnamed: 8,Unnamed: 9,Unnamed: 10,63,Unnamed: 12,Unnamed: 13,Unnamed: 14,5.4,Unnamed: 16,Unnamed: 17,Unnamed: 18,17,Unnamed: 20,Unnamed: 21,Unnamed: 22,75.4,Unnamed: 24,Unnamed: 25,Unnamed: 26,24.6,Unnamed: 28,Unnamed: 29,Unnamed: 30,31.8,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,5.14,Unnamed: 37,Unnamed: 38,Unnamed: 39,18.86,Unnamed: 41,Unnamed: 42,Unnamed: 43,575,Unnamed: 45,Unnamed: 46,Unnamed: 47,15.4,Unnamed: 49,Unnamed: 50,Unnamed: 51,46,Unnamed: 53,Unnamed: 54,Unnamed: 55,87.9,Unnamed: 57,Unnamed: 58,Unnamed: 59,30,Unnamed: 61,Unnamed: 62,Unnamed: 63,33.4,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81
1068,01073,R,2.22,0.8,0.8,Good,1.31,-0.1,0.1,Excellent,64,0.1,0.1,Excellent,5.4,0,0,Excellent,16.8,-0.1,0.1,Excellent,75.7,0.1,0.1,Excellent,24.3,-0.8,0.8,Good,32.1,0.1,0.1,Excellent,,4.62,-1.6,1.6,Satisfactory,17.27,-2.3,2.3,Unsatisfactory,573,-0.1,0.1,Excellent,15.4,0.0,0,Excellent,50,3.6,3.6,Serious problem,108.2,4.5,4.5,Serious problem,33.3,1.7,1.7,Satisfactory,30.8,-3.3,3.3,Serious problem,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3000,21 พฤษภาคม 2568,,,,HM 81,PHGH
1082,01088,R,2.16,-0.7,0.7,Good,1.59,0.9,0.9,Good,62,-0.1,0.1,Excellent,5.2,-2,2,Satisfactory,16.1,-0.6,0.6,Good,74.5,-0.3,0.3,Excellent,24.1,-1.3,1.3,Satisfactory,32.3,0.2,0.2,Excellent,,5.25,0.3,0.3,Excellent,19.25,0.6,0.6,Good,594,1.2,1.2,Satisfactory,15.2,-1.0,1,Good,45.6,-0.4,0.4,Excellent,86.9,-0.2,0.2,Excellent,29,-0.5,0.5,Excellent,33.3,-0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",Sysmex,,XN1000,14 พฤษภาคม 2568,,,,HM 527,PHCH
1087,01093,R,2.17,-0.5,0.5,Excellent,1.35,0.1,0.1,Excellent,63,0,0,Excellent,5.3,-1,1,Good,16.2,-0.5,0.5,Excellent,74.7,-0.2,0.2,Excellent,24.4,-0.5,0.5,Excellent,32.7,0.3,0.3,Excellent,,5.31,0.5,0.5,Excellent,19.05,0.3,0.3,Excellent,585,0.6,0.6,Good,15.4,0.0,0,Excellent,45.8,-0.2,0.2,Excellent,86.3,-0.4,0.4,Excellent,29,-0.5,0.5,Excellent,33.6,0.3,0.3,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3000,14 พฤษภาคม 2568,,,,HM 1018,GNPH
1104,01111,R,2.06,-3.3,3.3,Serious problem,1.56,0.8,0.8,Good,83,2.5,2.5,Unsatisfactory,5.3,-1,1,Good,21.4,2.8,2.8,Unsatisfactory,103.9,9.2,9.2,Serious problem,25.7,2.7,2.7,Unsatisfactory,24.8,-2.6,2.6,Unsatisfactory,,5.28,0.4,0.4,Excellent,19.18,0.5,0.5,Excellent,557,-1.1,1.1,Satisfactory,15.4,0.0,0,Excellent,45.3,-0.6,0.6,Good,85.8,-0.5,0.5,Excellent,29.2,-0.4,0.4,Excellent,34,0.8,0.8,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 741,NGPH
1110,01117,R,2.12,-1.8,1.8,Satisfactory,0.54,-2.6,2.6,Unsatisfactory,60,-0.4,0.4,Excellent,5.3,-1,1,Good,15.5,-0.9,0.9,Good,73.1,-0.7,0.7,Good,25,1,1,Good,34.2,0.9,0.9,Good,,5.31,0.5,0.5,Excellent,19.61,1.1,1.1,Satisfactory,577,0.1,0.1,Excellent,15.4,0.0,0,Excellent,45.1,-0.8,0.8,Good,84.9,-0.7,0.7,Good,29,-0.5,0.5,Excellent,34.1,0.9,0.9,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1883,NGPH
1118,01125,R,2.17,-0.5,0.5,Excellent,1.37,0.1,0.1,Excellent,60,-0.4,0.4,Excellent,5.3,-1,1,Good,16.5,-0.3,0.3,Excellent,76,0.2,0.2,Excellent,24.4,-0.5,0.5,Excellent,32.1,0.1,0.1,Excellent,,4.35,-2.5,2.5,Unsatisfactory,8.41,-15.1,15.1,Serious problem,582,0.4,0.4,Excellent,15.3,-0.5,0.5,Excellent,48.1,1.9,1.9,Satisfactory,110.6,5.0,5,Serious problem,35.5,2.9,2.9,Unsatisfactory,31.8,-2.0,2,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3000,21 พฤษภาคม 2568,,,,HM 67,PHGH
1124,01131,R,2.22,0.8,0.8,Good,1.42,0.3,0.3,Excellent,62,-0.1,0.1,Excellent,5.4,0,0,Excellent,16.6,-0.2,0.2,Excellent,74.8,-0.2,0.2,Excellent,24.3,-0.8,0.8,Good,32.5,0.3,0.3,Excellent,,4.63,-1.6,1.6,Satisfactory,18,-1.2,1.2,Satisfactory,649,4.6,4.6,Serious problem,15.3,-0.5,0.5,Excellent,49.5,3.2,3.2,Serious problem,106.9,4.2,4.2,Serious problem,33,1.6,1.6,Satisfactory,30.9,-3.1,3.1,Serious problem,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3000,21 พฤษภาคม 2568,,,,HM 121,PHGH
1125,01132,R,2.18,-0.2,0.2,Excellent,1.43,0.3,0.3,Excellent,57,-0.8,0.8,Good,5.4,0,0,Excellent,16.2,-0.5,0.5,Excellent,74.3,-0.4,0.4,Excellent,24.8,0.5,0.5,Excellent,33.3,0.6,0.6,Good,,5.05,-0.3,0.3,Excellent,18.66,-0.3,0.3,Excellent,607,2.0,2,Satisfactory,15.2,-1.0,1,Good,52.7,6.1,6.1,Serious problem,104.4,3.7,3.7,Serious problem,30.1,0.1,0.1,Excellent,28.8,-5.8,5.8,Serious problem,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 561,PHCH
1127,01134,R,2.18,-0.2,0.2,Excellent,0.58,-2.5,2.5,Unsatisfactory,59,-0.5,0.5,Excellent,5.3,-1,1,Good,16.3,-0.4,0.4,Excellent,74.8,-0.2,0.2,Excellent,24.3,-0.8,0.8,Good,32.5,0.3,0.3,Excellent,,4.34,-2.5,2.5,Unsatisfactory,17.97,-1.3,1.3,Satisfactory,587,0.8,0.8,Good,15.1,-1.5,1.5,Satisfactory,47.5,1.4,1.4,Satisfactory,109.4,4.8,4.8,Serious problem,34.8,2.5,2.5,Unsatisfactory,31.8,-2.0,2,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN10,21 พฤษภาคม 2568,,,,HM 1121,NGPH
1128,01135,R,2.16,-0.7,0.7,Good,0.54,-2.6,2.6,Unsatisfactory,56,-0.9,0.9,Good,5.3,-1,1,Good,16.1,-0.6,0.6,Good,74.5,-0.3,0.3,Excellent,24.5,-0.3,0.3,Excellent,32.9,0.4,0.4,Excellent,,4.26,-2.8,2.8,Unsatisfactory,17.35,-2.2,2.2,Unsatisfactory,568,-0.4,0.4,Excellent,15,-2.0,2,Satisfactory,45.6,-0.4,0.4,Excellent,107,4.2,4.2,Serious problem,35.2,2.7,2.7,Unsatisfactory,32.9,-0.6,0.6,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 783,NGPH
1129,01136,R,2.24,1.3,1.3,Satisfactory,1.28,-0.2,0.2,Excellent,62,-0.1,0.1,Excellent,5.4,0,0,Excellent,16.7,-0.2,0.2,Excellent,74.6,-0.3,0.3,Excellent,24.1,-1.3,1.3,Satisfactory,32.3,0.2,0.2,Excellent,,5.2,0.2,0.2,Excellent,9.08,-14.2,14.2,Serious problem,571,-0.3,0.3,Excellent,15.3,-0.5,0.5,Excellent,44.7,-1.2,1.2,Satisfactory,86,-0.4,0.4,Excellent,29.4,-0.3,0.3,Excellent,34.2,1.0,1,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1131,NGPH
1131,01138,R,2.2,0.3,0.3,Excellent,1.29,-0.1,0.1,Excellent,51,-1.5,1.5,Satisfactory,5.4,0,0,Excellent,17.1,0.1,0.1,Excellent,77.7,0.7,0.7,Good,24.5,-0.3,0.3,Excellent,31.6,-0.1,0.1,Excellent,,4.06,-3.4,3.4,Serious problem,8.03,-15.7,15.7,Serious problem,569,-0.4,0.4,Excellent,15.1,-1.5,1.5,Satisfactory,43.3,-2.5,2.5,Unsatisfactory,106.7,4.2,4.2,Serious problem,37.2,3.8,3.8,Serious problem,34.9,1.9,1.9,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1437,NGPH
1132,01139,R,2.2,0.3,0.3,Excellent,1.44,0.4,0.4,Excellent,65,0.3,0.3,Excellent,5.3,-1,1,Good,15.9,-0.7,0.7,Good,72.9,-0.8,0.8,Good,24.3,-0.8,0.8,Good,33.3,0.6,0.6,Good,,5.34,0.6,0.6,Good,19.01,0.2,0.2,Excellent,576,0.1,0.1,Excellent,15.2,-1.0,1,Good,45.4,-0.5,0.5,Excellent,85,-0.6,0.6,Good,28.5,-0.8,0.8,Good,33.5,0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1500,21 พฤษภาคม 2568,Slide ติดสีม่วงมากเกินไป ทำให้เห็น granule ของ Eosinophil ไม่ชัดเจน,,,HM 1813,NGPH
1137,01144,R,2.21,0.5,0.5,Excellent,0.67,-2.2,2.2,Unsatisfactory,55,-1,1,Good,5.5,1,1,Good,16.7,-0.2,0.2,Excellent,75.6,0.1,0.1,Excellent,24.9,0.7,0.7,Good,32.9,0.4,0.4,Excellent,,5.35,0.7,0.7,Good,19.6,1.1,1.1,Satisfactory,569,-0.4,0.4,Excellent,15.6,1.0,1,Good,46.8,0.7,0.7,Good,87.5,-0.1,0.1,Excellent,29.2,-0.4,0.4,Excellent,33.3,-0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN10,21 พฤษภาคม 2568,,,,HM 784,NGPH
1140,01147,R,2.05,-3.5,3.5,Serious problem,1.52,0.6,0.6,Good,78,1.9,1.9,Satisfactory,5.3,-1,1,Good,22.2,3.3,3.3,Serious problem,108.3,10.6,10.6,Serious problem,25.9,3.2,3.2,Serious problem,23.9,-2.9,2.9,Unsatisfactory,,5.19,0.2,0.2,Excellent,18.84,0.0,0,Excellent,562,-0.8,0.8,Good,15.4,0.0,0,Excellent,45.7,-0.3,0.3,Excellent,88.1,0.0,0,Excellent,29.7,-0.2,0.2,Excellent,33.7,0.4,0.4,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 752,NGPH
1151,01158,R,2.16,-0.7,0.7,Good,1.43,0.3,0.3,Excellent,84,2.6,2.6,Unsatisfactory,5.3,-1,1,Good,23.1,3.8,3.8,Serious problem,106.9,10.2,10.2,Serious problem,24.5,-0.3,0.3,Excellent,22.9,-3.3,3.3,Serious problem,,5.26,0.4,0.4,Excellent,18.86,0.0,0,Excellent,572,-0.2,0.2,Excellent,15.3,-0.5,0.5,Excellent,46.2,0.2,0.2,Excellent,87.8,0.0,0,Excellent,29.1,-0.5,0.5,Excellent,33.1,-0.4,0.4,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1254,NGPH
1168,01175,R,2.2,0.3,0.3,Excellent,1.4,0.2,0.2,Excellent,56,-0.9,0.9,Good,5.5,1,1,Good,16,-0.6,0.6,Good,72.7,-0.9,0.9,Good,25,1,1,Good,34.4,1,1,Good,,5.22,0.3,0.3,Excellent,9.31,-13.8,13.8,Serious problem,585,0.6,0.6,Good,15.4,0.0,0,Excellent,44,-1.8,1.8,Satisfactory,84.3,-0.8,0.8,Good,29.5,-0.3,0.3,Excellent,35,2.0,2,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1500,14 พฤษภาคม 2568,,,,HM 950,PHCH
1181,01188,R,2.27,2,2,Satisfactory,1.81,1.6,1.6,Satisfactory,65,0.3,0.3,Excellent,5.5,1,1,Good,17,0,0,Excellent,74.9,-0.2,0.2,Excellent,24.2,-1,1,Good,32.4,0.2,0.2,Excellent,,4.8,-1.1,1.1,Satisfactory,18.33,-0.8,0.8,Good,627,3.3,3.3,Serious problem,15.1,-1.5,1.5,Satisfactory,50.7,4.3,4.3,Serious problem,105.6,3.9,3.9,Serious problem,31.5,0.8,0.8,Good,29.8,-4.5,4.5,Serious problem,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1216,DMSc
1196,Ref03,R,2.24,1.3,1.3,Satisfactory,1.5,0.6,0.6,Good,83,2.5,2.5,Unsatisfactory,5.4,0,0,Excellent,16.9,-0.1,0.1,Excellent,75.4,0,0,Excellent,24.1,-1.3,1.3,Satisfactory,32,0.1,0.1,Excellent,,5.32,0.6,0.6,Good,19.04,0.3,0.3,Excellent,600,1.6,1.6,Satisfactory,15.4,0.0,0,Excellent,46.6,0.5,0.5,Excellent,87.6,-0.1,0.1,Excellent,28.9,-0.6,0.6,Good,33,-0.5,0.5,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,,21 พฤษภาคม 2568,,,,HM ref 3,SCPG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_01_68,N,503_168,216,,Excellent,101,216,,Excellent,133,216,,Excellent,113,215,,Excellent,96,216,,Excellent,150,216,,Excellent,157,216,,Excellent,90,216,,Excellent,141,,217,,Excellent,132,217,,Excellent,95,217,,Excellent,98,217,,Excellent,138,217,,Excellent,106,217,,Excellent,148,217,,Excellent,127,217,,Excellent,102,,Brand_No,Count Brand,B_M_No,Count_Model,,,,,,,,,
R,217,503_168,1.85,,Good,58,0.23,,Good,53,47,,Good,53,5.1,,Good,107,14.5,,Good,37,71.4,,Good,28,23.6,,Good,64,18.6,,Good,46,,2.21,,Good,48,1.41,,Good,42,5.68,,Good,59,5.3,,Good,41,16.7,,Good,54,75.6,,Good,25,24,,Good,56,28.3,,Good,54,,100,0,501,0,,,,,,,,,
NR,0,503_168,5.23,,Satisfactory,44,19.11,,Satisfactory,2,574,,Satisfactory,30,15.3,,Satisfactory,10,45.5,,Satisfactory,3,109.9,,Satisfactory,3,29.3,,Satisfactory,45,35.9,,Satisfactory,4,,5.55,,Satisfactory,12,23.16,,Satisfactory,29,729,,Satisfactory,44,15.8,,Satisfactory,33,54.7,,Satisfactory,39,110.6,,Satisfactory,1,38.3,,Satisfactory,9,36.9,,Satisfactory,43,,200,0,502,0,,,,,,,,,
,0,503_168,2.1948611111111127,,Unsatisfactory,4,1.4040277777777785,,Unsatisfactory,26,65.97222222222223,,Unsatisfactory,11,5.424511627906966,,Unsatisfactory,1,17.231018518518518,,Unsatisfactory,9,78.56342592592593,,Unsatisfactory,1,24.6949074074074,,Unsatisfactory,10,31.681481481481487,,Unsatisfactory,20,,5.113225806451609,,Unsatisfactory,21,16.725852534562208,,Unsatisfactory,7,572.1321658986175,,Unsatisfactory,7,15.308294930875576,,Unsatisfactory,3,46.008755760368665,,Unsatisfactory,4,90.4046082949309,,Unsatisfactory,2,30.059907834101377,,Unsatisfactory,19,33.304147465437815,,Unsatisfactory,6,,300,0,503,217,,,,,,,,,
TOTAL,217,503_168,0.21396148135558407,,Serious problem,9,1.2479985760153856,,Serious problem,2,36.042470641209945,,Serious problem,9,0.6816545419667489,,Serious problem,1,2.6815148234706014,,Serious problem,17,9.608063731759929,,Serious problem,27,0.6485920283920492,,Serious problem,7,2.9401992702013735,,Serious problem,5,,0.39520354539642827,,Serious problem,4,4.382114462601185,,Serious problem,44,55.86870984902526,,Serious problem,9,0.7073197621630601,,Serious problem,2,2.6210626238290815,,Serious problem,14,7.746562974930271,,Serious problem,41,2.1752832916366387,,Serious problem,6,1.1778556066025758,,Serious problem,12,,400,0,504,0,,,,,,,,,
,,503_168,0.6418844440667522,,total,216,3.7439957280461567,,total,216,108.12741192362984,,total,216,2.044963625900247,,total,215,8.044544470411804,,total,216,28.824191195279788,,total,216,1.9457760851761476,,total,216,8.82059781060412,,total,216,,1.1856106361892849,,total,217,13.146343387803556,,total,217,167.60612954707577,,total,217,2.1219592864891803,,total,217,7.863187871487245,,total,217,23.239688924790812,,total,217,6.525849874909916,,total,217,3.5335668198077275,,total,217,,500,217,505,0,,,,,,,,,
,,503_168,1.5529766670443605,,pass,203,-2.3399679502683783,,pass,188,-42.15518970140761,,pass,196,3.3795480020067195,,pass,213,9.186474048106714,,pass,190,49.73923473064614,,pass,188,22.74913132223125,,pass,199,22.860883670877367,,pass,191,,3.9276151702623245,,pass,192,3.5795091467586513,,pass,166,404.52603635154173,,pass,201,13.186335644386396,,pass,212,38.145567888881416,,pass,199,67.16491937014008,,pass,174,23.53405795919146,,pass,192,29.770580645630087,,pass,199,,600,0,506,0,,,,,,,,,
,,503_168,2.836745555177865,,,13,5.148023505823935,,,28,174.09963414585206,,,20,7.469475253807213,,,2,25.27556298893032,,,26,107.38761712120572,,,28,26.64068349258355,,,17,40.50207929208561,,,25,,6.298836442640894,,,25,29.872195922365762,,,51,739.7382954456932,,,16,17.430254217364755,,,5,53.87194363185591,,,18,113.64429721972171,,,43,36.58575770901129,,,25,36.83771428524554,,,18,,700,0,507,0,,,,,,,,,
,,503_168,9.748292512562198,,total,216,88.88702885854953,,total,216,54.63279760351823,,total,216,12.566191921497708,,total,215,15.56213766811709,,total,216,12.229690366124,,total,216,2.626420167088781,,total,216,9.280498047163558,,total,216,,7.729045427600331,,total,217,26.199647841842495,,total,217,9.76500067275107,,total,217,4.620499966566846,,total,217,5.696877867075098,,total,217,8.56877002293768,,total,217,7.236493550285922,,total,217,3.5366634375641173,,total,217,,800,0,508,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,0,509,0,,,,,,,,,
,,503_168,2.19,,% pass,93.98148148148148,1.4,,% pass,87.03703703703704,66,,% pass,90.74074074074075,5.4,,% pass,99.06976744186046,17.2,,% pass,87.96296296296296,78.6,,% pass,87.03703703703704,24.7,,% pass,92.12962962962963,31.7,,% pass,88.42592592592592,,5.11,,% pass,88.47926267281106,16.73,,% pass,76.49769585253456,572,,% pass,92.62672811059907,15.3,,% pass,97.6958525345622,46,,% pass,91.70506912442397,90.4,,% pass,80.18433179723502,30.1,,% pass,88.47926267281106,33.3,,% pass,91.70506912442397,,1000,0,Total,217,,,,,,,,,
,,503_168,0.21,,,,1.25,,,,36,,,,0.7,,,,2.7,,,,9.6,,,,0.6,,,,2.9,,,,,0.4,,,,4.38,,,,56,,,,0.7,,,,2.6,,,,7.7,,,,2.2,,,,1.2,,,,,1100,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,0,,,,,,,,,,,
,,503_168_M,211,,,,214,,,,210,,,,214,,,,210,,,,192,,,,211,,,,213,,,,,213,,,,174,,,,211,,,,215,,,,208,,,,187,,,,213,,,,208,,,,,1400,0,,,,,,,,,,,
,,503_168_M,2.05,,,,0.43,,,,47,,,,5.2,,,,14.5,,,,71.4,,,,23.6,,,,22.9,,,,,4.2,,,,16.86,,,,523,,,,14.8,,,,42.4,,,,83.2,,,,28.1,,,,29.8,,,,,1500,0,,,,,,,,,,,
,,503_168_M,2.29,,,,1.91,,,,92,,,,5.6,,,,22.6,,,,99.1,,,,26.2,,,,35.9,,,,,5.55,,,,23.16,,,,632,,,,15.8,,,,50.7,,,,104.8,,,,36.4,,,,35.8,,,,,1600,0,,,,,,,,,,,
,,503_168_M,2.185118483412323,,,,1.3267757009345795,,,,62.7952380952381,,,,5.379766355140176,,,,16.954285714285717,,,,75.3739583333333,,,,24.625592417061597,,,,31.777464788732406,,,,,5.142582159624411,,,,18.85804597701149,,,,575.4407582938388,,,,15.358604651162791,,,,45.954807692307696,,,,87.9427807486631,,,,29.97746478873239,,,,33.44086538461541,,,,,1700,0,,,,,,,,,,,
,,503_168_M,0.041142727061656545,,,,0.29634451491373787,,,,8.169904873180553,,,,0.0804123270207211,,,,1.624043543116528,,,,3.086560796095389,,,,0.4378616923830068,,,,2.7435274008090698,,,,,0.3175412602235664,,,,0.6893271228284575,,,,16.43631424890992,,,,0.17696271051508294,,,,1.1066666498770996,,,,4.496389085311579,,,,1.9390863329252104,,,,0.841274178054171,,,,,1800,0,,,,,,,,,,,
,,503_168_M,0.12342818118496963,,,,0.8890335447412137,,,,24.509714619541658,,,,0.2412369810621633,,,,4.872130629349584,,,,9.259682388286167,,,,1.3135850771490205,,,,8.23058220242721,,,,,0.9526237806706992,,,,2.0679813684853725,,,,49.308942746729755,,,,0.5308881315452488,,,,3.319999949631299,,,,13.489167255934737,,,,5.817258998775631,,,,2.5238225341625133,,,,,1900,0,,,,,,,,,,,
,,503_168_M,2.0616903022273534,,,,0.43774215619336587,,,,38.285523475696436,,,,5.138529374078013,,,,12.082155084936133,,,,66.11427594504714,,,,23.312007339912576,,,,23.546882586305195,,,,,4.189958378953712,,,,16.790064608526116,,,,526.1318155471091,,,,14.827716519617542,,,,42.6348077426764,,,,74.45361349272837,,,,24.16020578995676,,,,30.917042850452894,,,,,2000,0,,,,,,,,,,,
,,503_168_M,2.308546664597293,,,,2.215809245675793,,,,87.30495271477976,,,,5.621003336202339,,,,21.8264163436353,,,,84.63364072161947,,,,25.939177494210618,,,,40.00804699115962,,,,,6.095205940295109,,,,20.926027345496863,,,,624.7497010405685,,,,15.88949278270804,,,,49.27480764193899,,,,101.43194800459783,,,,35.79472378750802,,,,35.96468791877792,,,,,2100,0,,,,,,,,,,,
,,503_168_M,1.8828602372813794,,,,22.335690554552144,,,,13.010389196693076,,,,1.4947178318234948,,,,9.578955849187475,,,,4.094996288300798,,,,1.778075771609209,,,,8.633562869313176,,,,,6.1747435503637735,,,,3.6553475565218556,,,,2.856299977367436,,,,1.1522056497605413,,,,2.4081629440967998,,,,5.112857527398498,,,,6.468480061909883,,,,2.5157069602666513,,,,,2200,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,0,,,,,,,,,,,
,,503_168_M,2.19,,,,1.33,,,,63,,,,5.4,,,,17,,,,75.4,,,,24.6,,,,31.8,,,,,5.14,,,,18.86,,,,575,,,,15.4,,,,46,,,,87.9,,,,30,,,,33.4,,,,,2400,0,,,,,,,,,,,
,,503_168_M,0.04,,,,0.3,,,,8,,,,0.1,,,,1.6,,,,3.1,,,,0.4,,,,2.7,,,,,0.32,,,,0.69,,,,16,,,,0.2,,,,1.1,,,,4.5,,,,1.9,,,,0.8,,,,,2500,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9900,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total,217,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Count blank,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N > 20,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N< 20,,,,,,,,,,,,
